-3.561463543379212382e+01,1.401055881221484611e+01,-6.220739010749296227e+01,7.040054797302506984e+01,-4.685237749193834134e+01
1.560200900229725107e+01,-2.576572669147541106e+01,1.168140214911942465e+01,4.524215437294585307e+00,-6.590781017102666794e+01
-8.277549877819549096e+00,1.095135495582203333e+01,-4.403684396240496568e+01,-6.447487380005943791e+00,-2.497567960954598476e+01
1.447953835931248534e+02,-7.470863408237330816e+01,-5.913180310877457657e+01,-4.933751982873719300e+01,3.167824259571704815e+01
2.113087848272621638e+00,1.077028306991838065e+02,5.438010328075706212e+01,-4.438698749344536765e+01,1.322263312581140049e+01
4.442143986475143436e+01,-2.354722861204758999e+01,8.527299017952236326e+00,-9.403396945940786011e+00,-4.732908245612453157e+01
-2.802207969251243114e+01,3.010622144371848918e+01,-5.318615379860067094e+01,6.732726122341372843e+01,-3.802395812593599800e+01
4.314093221383554777e+01,-6.067693893709940767e+01,8.511260030195190041e+01,3.669935849135040939e+01,6.228793173000709515e+01
8.579801714021640180e+01,-8.204509747950509135e-01,3.130035046064210125e+00,-5.771186929816329325e+01,1.167924901983667851e+01
3.475434601582637839e+01,-2.736014186013029104e+01,-5.204012871910121163e+01,-4.162871512867702251e+01,-3.943618251593434110e+01
-1.508711666853544386e+01,-5.633313627740638374e+00,-7.605048284612405673e-01,-9.078228157993237346e+00,-9.456400713779713385e+01
-1.277641058970212953e+02,-7.374882060781037296e+01,6.917653903812601257e+00,-3.088834444743678631e+01,-3.816154300818352851e+01
6.612615930599920944e+01,-5.870101159040664385e+01,1.038170214203593389e+02,3.979963369227922243e+01,7.030513119788601273e+01
-1.913515267513242790e+01,6.694732091040373234e+01,-2.957940198463613335e+00,-4.020895832032705641e+01,-2.784066602789513212e+01
-1.022646173931622826e+02,9.389733489064256844e+01,-5.214086926767895847e+01,-8.507311355257269270e+01,1.048988311710620565e+02
9.407759097590341923e+01,-5.426803938327542198e+01,-6.575838597500580818e+01,-4.724459556702483098e+01,1.206082900108063249e+01
4.859166690632044983e+00,7.146583237246069586e+01,1.248040445266477327e+01,-4.417914936213360022e+01,-3.841243484775826289e+01
1.463291477532559171e+01,1.180423027341834086e+01,3.429955611369288704e+01,-2.071830142846257417e+01,1.268900051775601279e+00
-2.140504691989236363e+01,4.381440846998062000e+01,-2.978654581341691454e+01,1.282708290392209278e+02,3.921872104187562513e+01
1.203357224377205625e+02,-7.103399448921157955e+01,-4.829839588808367523e+01,-4.405042175526656933e+01,2.847423431877662026e+01
2.386819807027410700e+00,6.697326287256825594e+01,2.004102047522300012e+01,-3.312931600115294373e+01,-2.246861889784810629e+01
9.302845613938364622e+00,7.629494156404901162e+01,6.631973699108807407e-01,5.347696504591714728e+01,-2.208294453928451873e+01
-1.598890168151533260e+02,-8.867535380380500953e+01,2.059181583299424645e+01,-2.104347027292938677e+01,-9.513973880500264713e+00
2.483941749077230909e+01,2.118342468671179901e+01,-2.424870422441360773e+01,3.685656577729845007e-01,-1.726388651124931428e+01
-1.068715064353242461e+01,5.594574194783211851e+01,-2.495874337067628801e+01,1.106946106572186466e+02,-4.399983369660105836e+00
4.933470907784803217e+01,-6.498126791067970487e+01,7.311794019704348102e+01,3.131620450531317346e+01,4.956835106762623155e+01
9.777398761961175921e+01,-7.116324324826612724e+01,-6.349172376912834892e+01,-4.292180791440290477e+01,-1.206088177920390336e+01
-1.402844262666878024e+02,-9.616313728646842662e+01,3.495864249888148834e+01,8.382063144699528623e-01,1.238025150686711306e+01
-1.530049048821949365e+00,6.237924734251154035e+01,1.322416796652102633e+01,-3.221468212520736074e+01,-2.336348745181892284e+01
2.400084239410066544e+00,2.700737212881900362e+01,-3.141166197927582360e+01,1.273393747497521247e+02,3.632481485384448661e+01
-1.722419563851521174e+00,5.260366222098004130e+01,-2.581544704011538016e+01,1.136813077503251606e+02,7.510581373446563624e+00
-7.656143913825912861e+00,5.804785574210930577e+01,-1.079966476375335027e+01,1.228258610080103352e+01,9.733786939162607510e+00
-1.365707280596751616e+02,-5.602202975597404588e+01,6.316008731416682842e+00,-3.469397720260884910e+01,-4.265639253455541535e+01
2.477120741113780156e+01,7.710675541056293980e+01,6.232993695351560604e+01,-3.718008448932760501e+01,1.066167692199850592e+01
-1.177744879781895406e+02,9.282329596071615185e+01,-7.441773790312669234e+01,-9.661031210729908025e+01,1.044962195775706419e+02
8.503779677848380913e+01,-6.643668640903101164e+01,1.217205252525757970e+02,3.818242681914021119e+01,8.958551463227360045e+01
3.742983572369257494e+00,-3.320912214925319006e+01,-2.766830587286743182e+01,-3.221620930468526467e+01,-8.445649174914106538e+01
-1.104652342421578339e+02,-4.636833171577646340e+01,4.742631825635810827e+01,-7.935706382044143581e+00,-7.808105516612670272e+00
9.058210669081310584e+01,-2.242867430916593463e+01,-4.172452744432960259e+01,-7.015824840585514721e+01,9.724012484705731874e-01
5.291393084831582172e+01,8.204898572323878625e+01,8.696493363001017940e+01,-5.078107163755910136e+01,-2.338531552984996864e+01
-2.943528376033172478e+01,3.173310842870458970e+01,-6.589924575791579286e+01,1.124661370601604773e+02,-4.949518419753831111e+00
1.174790416941449536e+02,-8.753553007688437049e+01,-7.771114241573401671e+01,-4.455359390064329261e+01,8.663014617267348783e+00
8.909025565411540981e+01,-3.453231051775220806e+01,-4.484801191465705017e+01,-7.289583482544755100e+01,3.467621441054017151e+00
8.272605227693348695e+01,-1.719720406760928810e+01,-3.168922614014837436e+01,-4.986142606379211628e+01,2.697592877225777031e+01
-1.634013837455956946e+02,-8.644679653929345875e+01,3.474170049775960933e+01,-5.068413759688723985e+00,4.149462674897846703e+00
2.049671763405180869e+00,4.125503210828614442e+01,-3.587507620861958202e+01,9.333635542080871517e+01,1.896692645840209579e+01
-8.001922740606284279e+00,3.556914734471684625e+01,-3.749509437477596663e+01,1.044787742168967242e+02,3.120441741080343778e+00
1.330099178232921986e+02,-9.359706091776220660e+01,-6.628292015353969191e+01,-4.923743275372865469e+01,1.908613137337023602e+01
4.246405012771102605e+01,9.098518591923620136e+01,6.169460708127236614e+01,-5.240941824595904563e+01,-1.164581884459138239e+00
2.908264618860908968e+01,5.907472191798522942e+01,7.802653087449841962e+01,-1.866598142956587836e+01,7.261115909418755621e+00
-8.196820666298714642e+00,7.581792498182805673e+01,-2.009326915799094504e+00,-2.430457391859138028e+01,-1.327024885439030122e+01
-1.178410004639470321e+00,1.981331162718420913e+01,-4.116902390143761181e+01,-8.483145216366256847e+00,-2.100386000302268030e+01
2.022114985453073555e+00,-4.542764283878067744e+01,-2.032634552127100491e+01,7.141531654694440512e+00,-5.644304580530003790e+01
2.132077907269416883e+01,-2.054299347726199088e+01,6.573653245585771465e+00,-8.684846922549365189e+00,-6.476304705688733065e+01
-1.409160610984261552e+02,-1.166412016653877828e+02,2.518824686433235982e+01,-1.002771809246146262e+01,4.510086483895464404e+00
2.962007075660498501e+01,-3.467192619434925405e+01,2.437664464354479676e+01,1.818213216715145464e+01,-4.147599354828171414e+01
-7.877296916215467126e-01,2.668250183784044438e+01,-4.644215155925424909e+01,7.951380175344500856e+01,2.032451620010258608e+01
-1.104525750603115242e+01,2.462725771574299927e+01,-3.526060939038778486e+01,8.078114071984752798e+01,-3.205647748628610572e+01
5.224090541389335840e+01,-4.158824566658557154e-01,-3.597518890666050595e+01,-5.121565569055596256e+01,2.535384655700222822e+01
1.292218871286834414e+01,4.257539986517890185e+01,-5.401292685297832463e+00,1.211124532575782808e+02,2.876869011326772707e+01
4.516806486629231188e+01,-4.974281080046024073e+01,9.352088101191151281e+01,2.810911490119189438e+01,5.825101254094469283e+01
7.814270870230761723e+00,8.790927513628858492e+01,3.030184541961312306e+01,-4.364921530159389818e+01,-3.046272995149448093e+01
8.126861528720598926e+01,-6.581089912125739261e+01,1.208060852507484810e+02,3.795085424599246693e+01,1.109091059634657910e+02
6.132251809297969203e+00,-7.630710550309110829e+00,-1.199782472803118161e+01,-1.646346526379514330e+01,-7.767770199059023639e+01
8.670662975687338303e+01,-3.021249267284610340e+01,-7.024810568411342615e+01,-5.107223178929013585e+01,3.018573784040502161e+01
-1.261004530575871456e+02,-5.724300944817227332e+01,4.377185126270608961e+00,-3.315566599357796918e+01,-8.704152742614871485e+00
-1.078037522049602757e+02,9.115420387325704610e+01,-7.189505147505369109e+01,-7.826103238653101357e+01,1.305357629563746968e+02
1.204647811606587515e+00,-3.921917818004127554e+01,-1.999654001773722323e+00,1.050054757686383411e+01,-4.024921717070784410e+01
2.011932376241786891e+00,4.506385044286309238e+01,-1.529079460478698671e+01,1.193192570220554956e+02,1.361359928476916359e+01
3.219417999106673278e+01,6.717119110790682157e+01,8.087161393249805030e+01,-2.732740600263975139e+01,-2.359095303303101687e+01
1.044221688850473555e+02,-2.709151620274767325e+01,-4.511266826810627606e+01,-4.116182117544239816e+01,3.544157433875203367e+01
3.948132813176363243e+01,-4.334646200357121160e+01,9.387832788918628069e+01,2.946105008305167772e+01,7.375554575759637999e+01
9.163080746741550797e+01,-6.449965555824182672e+01,-8.425688055247513830e+01,-4.956836400858323088e+01,1.502703364093899552e+01
-1.695019929870331055e+01,3.652749168266372948e+01,-3.720186106236296553e+01,1.139091919212576869e+02,8.199191950360031456e+00
7.616886995990344644e+01,-7.211399640322301252e+01,1.605000227706837848e+02,3.933916276196707429e+01,1.055968476020267701e+02
-1.237258322914664035e+02,-5.298462728128254184e+01,1.861858791691960135e+01,-3.653040212465050729e+01,-1.872521962273102147e+01
8.121072855089937548e+01,-5.846739456598425022e+01,9.297797354759359223e+01,3.725782845960704037e+01,7.343580769212459813e+01
-1.166681128809527621e+02,1.004473099079716860e+02,-5.913338608156934839e+01,-7.309214834424753349e+01,1.457599192228133802e+02
-1.699127364296684206e+01,4.943924423720363848e+01,-4.294765680450367995e+01,9.415457842236585861e+01,-1.864978414087418201e+01
-2.022737905333760366e+01,4.947212805184167195e+01,-4.433112934371299474e+01,1.123965734632598696e+02,5.896481841946046742e+00
2.437686586285753165e+01,4.336952632066329727e+01,3.169175605123207262e+01,-8.256233888834405121e+00,-5.174452976669154225e+01
3.299223266837556512e+00,7.164743860965954525e+01,7.228337491016863225e+01,-7.482223155321169550e+00,-3.186672471066503221e+01
2.503006371856597312e+01,4.248262343642873162e+01,4.310997441363963389e+01,-3.452991129074165855e+01,-2.625363696564781790e+01
-1.401889775974859162e+02,-8.228293491633790779e+01,3.004598561107775367e+01,-3.139506516947236392e+01,-1.210752334020886600e+01
-4.255102761910520393e+00,8.025757184807874012e+01,3.180936690775225273e+01,-4.012135863842402728e+01,-2.037588205614910564e+01
-6.504389549498447387e+00,-2.105582019612758771e+01,1.933765648033421058e+01,7.511358939413592672e+00,-6.764042464690217571e+01
-4.317693051150082617e+00,8.537727487336020715e+01,3.909674628466296298e+01,-3.137544448374076822e+01,-1.013470720171909534e+01
-4.059643506302301574e+01,1.434469243982728415e+01,2.705211006993180689e+01,-3.907225337756344175e+01,2.291666929470586211e+01
8.949564259114154652e+01,-5.103205027845588404e+01,-3.558229577687821177e+01,-4.142104408067940113e+01,-2.968776289649972000e+01
-1.432027833220541595e+02,-7.412617161441070834e+01,6.178436562412314714e+01,-2.926262773757262536e+01,2.877464269554100174e+00
2.336161100723261441e+01,9.735161916579922803e+00,-4.539184472307749729e+01,7.704178145202158490e+00,-8.132502191758412380e+00
1.833613998758669084e+01,-6.874662077382637904e+01,3.533694276634643217e+01,2.555245000146911138e+01,2.943039647759707833e+01
2.403528575443528226e+01,1.100156863548406818e+02,7.254877765071940132e+01,-5.906999452453067789e+01,2.842167751339518489e+00
-1.078688654888795462e+01,4.707075379634014922e+01,-3.673065841710065627e+01,8.823245022931918413e+01,-3.283477798085506549e+00
-1.220895444951689086e+02,-6.827908071927066658e+01,9.549757355895607702e+00,-2.976202219504773083e+01,-1.017030960814813056e+01
3.959460180866280865e+01,-3.043021946335502292e+01,1.067629266471308682e+02,3.292626320114308669e+01,5.930877334627081865e+01
1.677367014217043817e+01,2.640371886586667927e+01,-1.772518100128576179e+01,-1.904290868902124956e+01,-1.898501790949823942e+01
-2.139271330987251218e+01,1.308259328005527422e+01,1.990180927843855940e+01,-2.079122161697976523e+01,-1.097479466413724083e+02
2.442811573304858985e+00,2.444820266578101098e+01,-2.430572069430273174e+01,9.919125976358706964e+01,1.192607868555698936e+01
1.611395137453316551e+01,5.481677706265605110e+01,8.855583336201009104e+01,-3.768615219601350930e+01,-6.065323992403338593e+01
-1.870748281357077047e+01,1.040760740299224807e+02,2.233753540118491188e+01,-3.904536827167495971e+01,8.374279328435580982e-01
4.431315533810301588e+01,-3.314699288374418984e+01,8.736798111371851405e+01,1.294523522865241283e+01,5.417217486095707812e+01
2.071607681917779686e+01,6.230302012183409488e+01,1.702537240254860507e+01,-1.244039690003723209e+01,-5.991958961744514589e-01
-1.159558070799316738e+02,-1.017192876515461535e+02,-2.401329692768333857e+00,1.640464152417832011e+01,1.040915567474536907e+01
4.422124716745396000e+01,-7.150393372717550733e+01,1.099276407949474930e+02,3.679274389241010823e+01,6.275506751577584197e+01
7.568038270137137147e+01,-2.701213684521327352e+01,-6.755120612014485459e+01,-6.725106406265261683e+01,-1.121935674305072617e+01
